codelen	nnei	nind	nnon	npat	nsite	pCL	pFN	pCL2	pFN2	pCF	q
1840	1	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1444	2	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1263	1	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4271	2	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
985	0	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4107	1	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
740	14	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
773	1	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1484	3	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1754	8	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2935	1	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1656	0	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1714	6	2	8	7	8	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3864	18	3	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1514	2	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
5216	13	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3553	1	3	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2408	0	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
910	0	1	8	7	8	NaN	NaN	NaN	NaN	NaN	1.000000e-16
6120	3	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2817	8	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2216	0	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1222	7	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3314	9	3	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3542	1	4	8	7	8	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2089	9	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2012	1	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
859	0	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
976	5	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2482	2	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1341	0	0	8	7	8	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2178	1	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2162	8	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1701	5	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3499	8	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
856	6	3	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2305	3	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2823	2	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1873	12	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1648	4	3	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1179	1	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
8377	5	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1446	6	5	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2174	11	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3376	16	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1191	7	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1377	6	3	9	7	9	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2395	9	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3604	1	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1173	11	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
988	20	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2181	1	1	7	7	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
936	0	3	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3058	3	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4147	19	3	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1519	25	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2314	0	0	8	7	8	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2502	9	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
874	0	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1309	0	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2661	3	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
926	1	4	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2091	13	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2221	0	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2603	0	2	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2748	4	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2297	0	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2825	5	2	8	7	8	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2629	1	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2639	1	2	7	7	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3299	0	1	7	7	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2517	3	0	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
357	0	8	8	7	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3037	15	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1482	8	1	7	7	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
871	140	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1701	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1735	7	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1215	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1592	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2158	0	4	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
481	6	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1855	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2671	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2024	13	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2536	2	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1998	11	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4261	9	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3046	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1961	1	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1994	11	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2320	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1302	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2043	0	4	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2372	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1237	8	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3858	3	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1713	11	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1243	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1798	1	1	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3612	7	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1456	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1613	6	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1876	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2219	9	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
966	1	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2489	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1573	13	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1397	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
894	9	1	6	6	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2504	13	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3328	8	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1049	20	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1992	8	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3978	9	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2326	4	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4534	4	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1224	7	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
812	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2115	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2009	1	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
980	16	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1503	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1965	2	2	6	6	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1763	6	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
858	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1836	4	2	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1424	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2198	0	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2083	6	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2412	14	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1395	2	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2447	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1810	3	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1233	6	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1166	6	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2609	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3462	10	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1293	36	3	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
777	4	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4482	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3560	7	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1459	2	0	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1378	2	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4050	8	4	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3419	3	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1453	6	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1936	7	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1511	5	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1766	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1768	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2157	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1504	8	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2104	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1858	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3828	10	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1576	0	3	8	6	8	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1839	3	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1944	1	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1950	3	0	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
6099	0	4	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3527	7	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3971	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
704	4	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1650	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2077	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1822	4	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1731	2	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
936	18	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2267	7	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3309	1	2	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1948	4	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1259	1	1	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2025	15	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1294	0	1	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1250	13	3	6	6	4	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1630	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4054	6	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1347	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1205	12	0	6	6	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1212	0	0	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
874	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2937	5	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1917	2	0	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2856	2	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2109	4	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4228	2	4	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3029	6	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2506	2	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3466	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2064	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1023	19	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2841	13	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1363	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
333	97	4	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1635	7	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1231	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3974	6	1	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2699	0	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1446	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
511	33	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2357	0	3	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1950	7	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
755	7	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
654	6	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2664	2	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
468	4	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1376	1	1	6	6	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2135	23	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1856	3	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
937	3	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1911	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2253	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1962	0	1	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2754	11	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3173	3	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
847	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1701	21	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2176	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3136	1	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1074	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2250	58	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2096	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3869	1	4	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1091	22	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2837	3	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2131	6	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1962	3	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4106	6	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1986	5	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2130	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1492	3	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1711	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1919	4	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1030	2	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
938	12	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1288	5	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4160	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1353	3	1	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
699	36	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3100	7	2	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1832	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
835	1	0	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3486	1	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1917	8	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1287	3	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2719	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
733	16	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1473	25	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
602	20	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1772	6	0	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1357	5	3	6	6	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2472	9	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1979	12	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1551	14	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2444	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2677	3	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1072	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1648	7	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
613	12	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1889	5	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4249	7	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
562	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1095	17	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1701	10	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
7612	3	4	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2319	32	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1492	1	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2011	11	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2560	2	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1429	19	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1006	3	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1827	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1026	3	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1067	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1541	24	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2169	23	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1837	2	2	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1847	9	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3200	9	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
988	14	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2892	1	1	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2635	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1913	0	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3754	17	1	6	6	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1085	1	2	7	6	7	NaN	NaN	NaN	NaN	NaN	1.000000e-16
764	57	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1701	0	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1081	1	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3573	0	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1770	14	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1667	3	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1512	3	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1812	9	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1108	0	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1507	25	2	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1675	1	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2080	2	3	6	6	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4459	2	3	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1371	8	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1167	0	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2830	0	0	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2403	25	1	6	6	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1463	1	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1585	0	0	6	5	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2724	2	3	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2329	2	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
5790	5	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1445	2	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1713	6	1	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1126	11	1	5	5	4	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2931	0	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2207	8	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1935	6	1	6	5	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2989	3	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1576	0	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1017	6	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
912	1	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3130	1	1	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1491	12	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2061	5	2	5	5	4	NaN	NaN	NaN	NaN	NaN	1.000000e-16
979	8	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3667	5	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2069	1	1	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2186	1	0	6	5	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
5057	18	1	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1751	0	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
552	25	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3605	2	1	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2475	1	0	6	5	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1774	1	1	6	5	6	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2536	7	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1152	1	3	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
680	4	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
3202	0	3	5	5	4	NaN	NaN	NaN	NaN	NaN	1.000000e-16
4678	0	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
1443	1	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2808	12	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
832	2	2	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
2805	6	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
876	1	0	5	5	5	NaN	NaN	NaN	NaN	NaN	1.000000e-16
